parent_asin,pagerank_score,pagerank_normalized,title,brand,subcategory,main_category,price,average_rating,rating_number,image_url
B071S871CX,0.6653896073207812,3.65E-4,"(EXP339) Y54414 40111201 37001042 Dryer Drum Roller, Belt and Idler Pulley Kit (Replaces PS11741913, AP6008773, WP37001042, WPY54414, PS11757553, AP6024203, WP40111201, PS11742271, AP6009126)",Xpartco,Replacement Parts,Appliances,21.5,4.4,25,https://m.media-amazon.com/images/I/61VLfDa3c0L._AC_SL1271_.jpg
B09DSMSFZF,0.6656342858322628,3.65E-4,YesParts WP99003605 Durable Dishwasher Bezel Inlet/Outlet compatible with 99003605 1189825 6-919693 99003605,Yesparts,Replacement Parts,Tools & Home Improvement,,4.7,6,https://m.media-amazon.com/images/I/61wwa8gsghL._AC_SL1000_.jpg
B081DBNNRD,0.6658470648311381,3.65E-4,12001677 Injector Tube Nozzle and Valve Kit Replacement Parts Fit for Whirlpool Washing Machine 400646 AH2003241 AP4009459 EA2003241 PS2003241,Xgatml,Drain Pumps,Musical Instruments,,4.8,35,https://m.media-amazon.com/images/I/61xmpTUZr6L._AC_SL1500_.jpg
B07TLHLTZ2,0.6657674879706916,3.65E-4,DG64-00473A Burner Knob Dial Compatible with Samsung Range Oven Replaces for NX58H5600SS NX58F5700WS NX58H5650WS NX58J7750SS NX58M6850SS NX58K7850SS(5 Pack),Wadoy,Knobs,Tools & Home Improvement,,4.0,231,https://m.media-amazon.com/images/I/61PnKLTNyIL._AC_SL1000_.jpg
B00DM8JIOQ,0.6658146650648312,3.65E-4,GENUINE Whirlpool 8201786 Start Device,Whirlpool,Washer Parts & Accessories,Tools & Home Improvement,49.88,4.4,147,https://m.media-amazon.com/images/I/71pvBgve-3L._AC_SL1500_.jpg
B08M64Q6NR,0.6653756512645439,3.65E-4,Dishwasher Lower Spray Arm Nut Replace for 9742945 Compatible with Whirlpool Kenmore Dishwasher AP3044826 747435 PS402230,Gxcdizx,Replacement Parts,Appliances,8.98,4.7,99,https://m.media-amazon.com/images/I/514o39rsbzL._AC_SL1500_.jpg
B07FN6PSBL,0.6658094416885885,3.65E-4,"4 Pack Air Filter Factory Replacement For Emerson MA0600, MA0601, MA0800, MA08000, MA800 Humidifier Wick Filters",Air Filter Factory,Replacement Wicks,Appliances,48.97,4.5,147,https://m.media-amazon.com/images/I/71GujD8a-ZL._AC_SL1500_.jpg
B00LGUCKBK,0.6659227897130453,3.65E-4,Whirlpool 2203771 Door,Whirlpool,Parts & Accessories,Tools & Home Improvement,40.22,4.2,25,https://m.media-amazon.com/images/I/61wh9sweo1L._AC_SL1500_.jpg
B09G5Y5Y64,0.6654574800768566,3.65E-4,Flat Igniters 5303935066 Gas Range Oven Igniter Replacement for Electrolux Frigidare Kenmore Gibson Tappan WB2X9998 Norton-501A AP2150412 PS470129 WCI-5303935066 41-204 IGN-4 IGN-5 IGN-8 5303937521,Luxrilix,Oven Parts & Accessories,Tools & Home Improvement,,4.0,23,https://m.media-amazon.com/images/I/61220K-JDrL._AC_SL1500_.jpg
B08188LXXC,0.6656069960853138,3.65E-4,Compatible Lint Filter for LG DLEX2801L LG DLEX2801W LG DLEX2901V LG DLEX3001P LG DLEX3360W Dryer's,Earthtec,Replacement Parts,Tools & Home Improvement,16.68,4.5,11,https://m.media-amazon.com/images/I/51e6ZpUkJRL._AC_SL1000_.jpg
B07VRC6GST,0.6657528811774739,3.65E-4,"(2 PACK)349241TDRYER DRUM ROLLER KIT for clothes dryers Whirlpool KENMORE SEARS Replaces AP3098345, 337089, 3389901, 3397588, 3397590, 340352",Arrepont,Replacement Parts,Tools & Home Improvement,,3.8,23,https://m.media-amazon.com/images/I/619XRcy0V8L._AC_SL1000_.jpg
B08X6RPZ4J,0.6656533251920576,3.65E-4,"SealPro MDS47123601 Washer Door Boor Bellow For Washer, AP4998888, 1464249, AH3535209, EA3535209, PS3535209",Seal Pro,Doors,Appliances,46.95,3.5,14,https://m.media-amazon.com/images/I/51JcKeuBkOS._AC_SL1500_.jpg
B073MYS6L5,0.6656341899695382,3.65E-4,Lifetime Appliance 74009336 Electrode Burner Igniter Compatible with Whirlpool Range,Lifetime Appliance Parts,Parts & Accessories,Tools & Home Improvement,5.45,3.7,23,https://m.media-amazon.com/images/I/518ovmbCrAL._AC_SL1364_.jpg
B07956G6MF,0.6651307197930066,3.64E-4,"Dryer Door Handle, White, for Frigidaire, AP2107331, PS418388, 131644700",Seneca River Trading,Replacement Parts,Appliances,8.65,4.5,24,https://m.media-amazon.com/images/I/71Yz7sf29UL._AC_SL1500_.jpg
B08DXD65RQ,0.6651300625585688,3.64E-4,ELSOON DC32-00007A Dryer Thermistor Compatible with Whirlpool Samsung Kenmore Dryers Replaces AP4201716 2068429 PS4204984,Unknown,Replacement Parts,Tools & Home Improvement,,4.3,4,https://m.media-amazon.com/images/I/51solR0+NjL._AC_SL1500_.jpg
B00OHZIZ9C,0.6651342200258571,3.64E-4,"WHIRLPOOL GIDDS-284185 Built-In 24\" Dishwasher With Electronic Controls, White, 5 Cycles/4 Options",Whirlpool,Built-In Dishwashers,Appliances,,1.0,1,https://m.media-amazon.com/images/I/41oWz+PNzjL._AC_SL1000_.jpg
B08C7BWM5X,0.6648108331893344,3.64E-4,W10276397 Washer Drain Pump Replacement by Sikawai - Compatible with Whirlpool Ken-more Washer- Replaces AP6018417 PS11751719 WPW10276397VP 1874334 EAP11751719 LP397,Sikawai,Unknown,Appliances,,4.5,47,https://m.media-amazon.com/images/I/51jycoTURVL._AC_SL1200_.jpg
B085WNQH5V,0.6653186342496465,3.64E-4,Replacement Parts,Prime&swift,Filters,Tools & Home Improvement,,3.8,22,https://m.media-amazon.com/images/I/9182tpa34aL._AC_SL1500_.jpg
B07L44JH4H,0.665342417632918,3.64E-4,LG LFXS28968S 28 Cu. Ft. Stainless French Door Refrigerator,Lg,Refrigerators,Appliances,2759.8,1.7,5,https://m.media-amazon.com/images/I/51dTuOXIoPL._AC_SL1000_.jpg
B0748LQPZT,0.6650916990814519,3.64E-4,W10258275 Replacement Fits Whirlpool Kenmore Dishwasher Thermal Fuse Link AP4423189 PS2360984,Hqapr,Parts & Accessories,Tools & Home Improvement,,4.3,12,https://m.media-amazon.com/images/I/51eThRUrVNL._AC_SL1200_.jpg
B079G8SS4C,0.6647771429943643,3.64E-4,"NEW 4036ER2004A Washing Machine Tub Spin Gasket and Bearing Kit for 4280FR4048E (OEM), 4280FR4048L(OEM) and 4036ER2004A (Primeco) Combination - by PrimeCo 3 YEAR WARRANTY",Lg & Primeco,Washer Parts & Accessories,Tools & Home Improvement,,4.2,81,https://m.media-amazon.com/images/I/71bWq9tFIrL._AC_SL1500_.jpg
B00CXJPMCM,0.6651110168740205,3.64E-4,General Electric JT3000SFSS,Ge,Single Wall Ovens,Appliances,,3.1,7,https://m.media-amazon.com/images/I/61kJM-2MPDL._AC_SL1000_.jpg
B00K5XK9C6,0.6651120047593042,3.64E-4,Panda Small Compact Portable Washing Machine Fully Automatic 15.6lbs PAN70SW/large Size,Panda Ankuwa,Portable Washers,Appliances,,4.2,119,https://m.media-amazon.com/images/I/71mrm9BGjxL._AC_SL1500_.jpg
B0878V5BK5,0.6648250944141041,3.64E-4,Cold Brew Coffee Filter Bags - 100 Pack Home Cold Brew System Filter Bags Compatible for Toddy Cold Brew Coffee Maker 11.25''x 13'' Natural Durable Home Model Disposable Coffee Brewing Bags,Dou,Disposable Filters,Amazon Home,35.99,4.6,95,https://m.media-amazon.com/images/I/61zjkPGWyNS._AC_SL1500_.jpg
B09ZTZ57HN,0.6651074286923839,3.64E-4,Ductless Range Hood 30 inch 450 CFM Hood Vent for Kitchen in Stainless Steel CIARRA CAS75206P,Ciarra,Range Hoods,Appliances,292.0,4.6,251,https://m.media-amazon.com/images/I/61iGAar6CnL._AC_SL1500_.jpg
B07MBNRZ5K,0.6651362009106948,3.64E-4,"1317632 131763256 Washer Door Lock Latch Switch Assembly for Electrolux Frigidaire Kenmore Crosley GE Front Load Washer Replace Part 131763200, 131763202, 131763245, 131763255, 131269400, WH10X27534",Grete Gotye,Doors,Tools & Home Improvement,,4.5,172,https://m.media-amazon.com/images/I/71Uf7ekkhHL._AC_SL1500_.jpg
B07WGD5Y9G,0.6649036281170599,3.64E-4,"Reusable Refillable Coffee Capsule, Bresuve Stainless Steel Coffee Capsule Italian Concentrated Coffee Filter Compatible with ILLY Coffee Machine for x9 x8 x7.1 Y5 Y3 Y1.1",Bresuve,Reusable Filters,Amazon Home,17.99,3.6,52,https://m.media-amazon.com/images/I/71krrf-caRL._AC_SL1500_.jpg
B08TC4JWB7,0.6652872051596972,3.64E-4,"The Deal Tuner Silicone Stove Gap Covers, Heat Resistant Wide Long Gap Filler Food Grade Stove Cover, Hand Washable Easy To Install and Clean (Pack of 2)",The Deal Tuner,Accessories,Tools & Home Improvement,,4.1,400,https://m.media-amazon.com/images/I/61YKb77WxgL._AC_SL1500_.jpg
B0BGXSCM9D,0.6650268758241498,3.64E-4,"COVERCOOK Induction Cooktop 4 Booster Burners Electric Cooktop, 23 inch Bulit in Stove Top, Hardwire,White, Power Boost, 9 Power Levels, Kid Safety Lock, 220V 2800W",Covercook,Cooktops,Appliances,265.3,3.9,65,https://m.media-amazon.com/images/I/31FDemKwztL._AC_SL1000_.jpg
B07P68C4F6,0.6653186342496465,3.64E-4,"Frigidaire Professional FPBC2278UF 36\" Freestanding Counter-Depth French Door Refrigerator with 21.6 cu. ft. Total Capacity, 2 Glass Shelves, Dual Ice Maker, in Stainless Steel",Frigidaire,Refrigerators,,,1.0,2,https://m.media-amazon.com/images/I/41YyzmEzFKL._AC_SL1000_.jpg
B07MFGK9ZD,0.6649641295805503,3.64E-4,ApplianPar 3412D024-09 Gas Range Sealed Burner Head & Igniter Assembly For Whirlpool Maytag KitchenAid Amana 74003963 12500050 Pack of 4,Applianpar,Parts & Accessories,Tools & Home Improvement,,3.6,54,https://m.media-amazon.com/images/I/61MYEI+VOTL._AC_SL1200_.jpg
B00DM8J2JM,0.6648567152504802,3.64E-4,"Whirlpool 4342528 Oven Ignitor, Silver",Whirlpool,Parts & Accessories,Tools & Home Improvement,30.44,4.3,193,https://m.media-amazon.com/images/I/51lXc75FD1L._AC_SL1500_.jpg
B08HRCVBNF,0.6649950201147724,3.64E-4,Frigidaire FFFH20F3WW 20.0 Cubic White Freestanding Upright Counter Depth Freezer,Frigidaire,Upright Freezers,Appliances,,4.0,73,https://m.media-amazon.com/images/I/41K9Wf2UVyL._AC_SL1000_.jpg
B0BMZS864T,0.6653124453239248,3.64E-4,"2 PACK 1043 Super Wick Filter Compatible with Bemis Space Saver 800, 8000 Series Humidifiers Compatible with Essick Air Humidifier EP9 EP9R EP9500 EP9700 EP9800 821000 826000 826600 826800 826900",Wztepeng,Replacement Wicks,Amazon Home,,5.0,2,https://m.media-amazon.com/images/I/71BtXxAnC6L._AC_SL1500_.jpg
B0B3T5JVBX,0.6648048528532602,3.64E-4,"YCOCO 4 Tier 48 Egg Large Capacity Egg Holder for Refrigerator, Household Egg Fresh Storage Box for Fridge, Multi-Layer Chicken Egg Storage Container,Grey Pack of 1",Ycoco,Egg Trays,Tools & Home Improvement,,4.0,34,https://m.media-amazon.com/images/I/711D3bwF2ML._AC_SL1500_.jpg
B07R6372ZX,0.665141600987674,3.64E-4,"4-Pack DA32-00006W Refrigerator Defrost Temperature Sensor for Samsung Refrigerators. Compatible DA32-00006W Defrost Temperature Sensor for Part Number DA32-00006W, AP4135567, DA32-00006W, DA32-00006U",Upstart Components,Parts & Accessories,Tools & Home Improvement,13.99,5.0,4,https://m.media-amazon.com/images/I/71aTJ6Tiq4L._AC_SL1500_.jpg
B09Q12BYF6,0.6641222005854622,3.63E-4,W11454372 Gear Case for Whirlpool Kenmore Washers - Genuine OEM,Generic,Replacement Parts,Industrial & Scientific,199.96,4.8,10,https://m.media-amazon.com/images/I/81wO1qZr2cL._SL1500_.jpg
B0BCY9PSW2,0.6644781147248822,3.63E-4,"DAORDAER Silicone Stove Covers for Gas Burners, Stove Top Cover Easier to Cut Clean Reusable Stove Protector Liners Non Stick Washable Liner Gas Stove Burner Covers Fits Most Gas Range,27x16.7in",Daordaer,Accessories,Amazon Home,15.99,3.3,99,https://m.media-amazon.com/images/I/71vxqP9UOeL._AC_SL1500_.jpg
B01M0MK85M,0.6641854955394173,3.63E-4,"SGF-BO90 Replacement Water Filter for Bosch 644845,740570, BORPLFTR10,9000194412, 9000077104, 9000077096, 9000077095,AP3962558, RWF1000,EFF-6025A, B22CS30SNS by Swift Green Filters (3pack)",Swift Green Filters,Water Filters,Appliances,60.48,1.0,1,https://m.media-amazon.com/images/I/61r1TP62LaL._AC_SL1000_.jpg
B08LQ87N1N,0.6640750974078925,3.63E-4,Portable Clothes Dryer Laundry Dryer Machine Electric Folding Fast Clothing Drying Heater 800W with Rack for Home Dormitory Laundry Blue,Estink,Portable Dryers,Amazon Home,47.68,3.8,86,https://m.media-amazon.com/images/I/61yuZMWigfL._AC_SL1001_.jpg
B08R9N52GP,0.6645297403965081,3.63E-4,"Fridge Air Filter Replacement Compatible with LG ADQ73214402, ADQ73214404, LMXS30776S 3 Pack",Appliancemates,Water Filters,Amazon Home,,4.6,225,https://m.media-amazon.com/images/I/81CsL2NT83L._AC_SL1500_.jpg
B08P3V94DY,0.6640640176453849,3.63E-4,OEM Dishwasher Pump 661658,Linkez,Drain Pumps,Tools & Home Improvement,25.0,4.6,12,https://m.media-amazon.com/images/I/71Wn5axe2sL._AC_SL1500_.jpg
B07VVR2TNH,0.6641706579575941,3.63E-4,Repairwares Washing Machine Cold Water Inlet Valve Assembly 422244 00422244 1105556 WV2244 PS3462925 PS8713229 for Select Bosch Washer Models,Repairwares,Doors,Tools & Home Improvement,29.99,4.5,36,https://m.media-amazon.com/images/I/61qd7QmuKZL._AC_SL1500_.jpg
B01066OSQE,0.6642171236847336,3.63E-4,"Whirlpool W10780051 Suspension, White",Whirlpool,Washer Parts & Accessories,Tools & Home Improvement,54.0,4.5,88,https://m.media-amazon.com/images/I/51qCluTeN6L._AC_SL1000_.jpg
B07XJTM3MR,0.6643303017880728,3.63E-4,[DC31-00076A Sensor OEM Mania] DC31-00076A New OEM Produced for Samsung Washer Rotor Position Sensor Replacement Part,Oem Mania We Care Your Difficulty.,Replacement Parts,Industrial & Scientific,30.79,4.1,27,https://m.media-amazon.com/images/I/71QgMFwIsHL._SL1500_.jpg
B088TVFHXT,0.6640728468906609,3.63E-4,"W10613606 Compressor Start Device by PartsBroz - Compatible with Whirlpool Refrigerators & Freezers - Replaces AP5787784, 67005560, 3023300, 8208368, C8931605, PS8746522, W10416065, W10613606VP",Partsbroz,Parts & Accessories,Industrial & Scientific,,4.1,5,https://m.media-amazon.com/images/I/61ssMQ5RyXS._SL1500_.jpg
B0BRW3YBCG,0.6640640176453849,3.63E-4,"8194001 Dishwasher Door Balance Link Kit for Whirlpool Kitchenaid Dishwashers ER8194001, AP3775412, W10158291, 8535568, 8270022, 8270021, 8524474, 8270018",Fognor,Hoses,Tools & Home Improvement,11.98,4.8,7,https://m.media-amazon.com/images/I/61yMDPXFFNL._AC_SL1500_.jpg
B09HYVQ6WG,0.6645818122079817,3.63E-4,"2 Pack of Cold Brew Bags, Organic Cotton Cold Brew Coffee Bags, Reusable Coffee Filters for Pitchers, Mason Jars & Toddy Systems",Vaxter,Reusable Filters,Amazon Home,3.36,4.4,353,https://m.media-amazon.com/images/I/812lnVK-CML._AC_SL1500_.jpg
B07FXFZFB3,0.6643515593647962,3.63E-4,24 pack Charcoal Filters Compatible with Cuisinart Coffee Maker Filter Replacement for all Cuisinart Coffee Water Filter - Hiwater,Hiwater,Disposable Filters,Amazon Home,18.99,4.7,359,https://m.media-amazon.com/images/I/81F2nd+K+8L._AC_SL1500_.jpg
B09BL8SH99,0.6646222617045078,3.63E-4,"Washing Machine Drain Hose Extension - 6ft Flexible Dishwasher Drain Hose Extension Kit - Corrugated Washer Discharge Hose with 3 Nylon Cable Ties, 1 Extension Adapter, 2 Clamps, Hose Guide (6 ft)",Tubefix,Hoses,Tools & Home Improvement,14.79,4.1,38,https://m.media-amazon.com/images/I/71XKiZcYXyL._AC_SL1500_.jpg
B094Y4CB69,0.6646574317251195,3.63E-4,"Siwdoy 2 Small 6\" 318067041 and 2 Large 8\" 318067051 Porcelain Drip Pan Set Compatible with Frigi-daire Ken-more Range Oven Replaces 5304430149 5304430150",Siwdoy,Drip Pans,Amazon Home,28.97,4.4,35,https://m.media-amazon.com/images/I/61MnTLx13-S._AC_SL1500_.jpg
B00QZPBJ2C,0.6642461546148118,3.63E-4,"Frigidaire 297370604 User Control and Display Board, White",Frigidaire,Freezer Parts & Accessories,Tools & Home Improvement,87.68,4.7,142,https://m.media-amazon.com/images/I/41df4-1qmzL._AC_SL1309_.jpg
B00LHR2JK4,0.6645096088936451,3.63E-4,General Electric WB13K18 Range/Stove/Oven Spark Electrode,Ge,Accessories,Tools & Home Improvement,29.62,4.5,31,https://m.media-amazon.com/images/I/61sF0pjOeJL._AC_SL1500_.jpg
B001685ULE,0.6646826574770326,3.63E-4,Cuisinart DCC-RWF-6PK (12 Filters) Charcoal Water Filters in Cuisinart DCC-RWF Retail Box,Cuisinart,Disposable Filters,Amazon Home,34.99,4.8,1084,https://m.media-amazon.com/images/I/816+9dJp3IL._AC_SL1500_.jpg
B001DPX594,0.6645711823336388,3.63E-4,"Electrolux EWF2CBPA Pure Advantage Water Filter, 1 Count (Pack of 1)",Electrolux,Water Filters,Tools & Home Improvement,39.0,4.6,854,https://m.media-amazon.com/images/I/71nw-N+GpFL._AC_SL1500_.jpg
B08SY3NCVW,0.6641170420826537,3.63E-4,W10312695 W10312695B 734060-04 WPW10312695 Control Board in Factory Retail Box Genuine Upgraded for Whirlpool Jenn-Air Kenmore KitchenAid Maytag Amana Dacor Refrigerators AP6019287 PS11752593 1876388,Fast Craft,Water Filters,Tools & Home Improvement,144.99,4.8,24,https://m.media-amazon.com/images/I/710KtXRxmFL._AC_SL1500_.jpg
B00O1A06MM,0.6641397544949611,3.63E-4,GENUINE Frigidaire 316208401 Range/Stove/Oven Vent Unit,Frigidaire,Oven Parts & Accessories,Tools & Home Improvement,95.41,5.0,1,https://m.media-amazon.com/images/I/71VAPL78YgL._AC_SL1500_.jpg
B07Z8H6BLP,0.6644029597607217,3.63E-4,"Nispira Replacement Range Hood Grease Filter with Charcoal Compatible with Broan 97007696, S97007696, 6105C, 1172266, 41F. A set of 4 Filters",Nispira,Filters,Tools & Home Improvement,19.99,4.6,408,https://m.media-amazon.com/images/I/918PKhZc5XL._AC_SL1500_.jpg
B01GV9T27A,0.6640837194975145,3.63E-4,Samsung DA97-12684D Assy French,Samsung,Parts & Accessories,Appliances,155.93,4.3,88,https://m.media-amazon.com/images/I/41t1cWWw-NL._AC_SL1000_.jpg
B0B5RQ3GKM,0.6646065643115187,3.63E-4,"MISCERY Dishwasher Magnet Cover Abstract Copper Background Magnectic Sticker Dish Washer Door Panels Cover Kitchen Fridge Magnet Decals Wash Machine Magnet Sticker Home Cabinet Panel Decor, one size",Miscery,Hoses,Amazon Home,,3.2,2,https://m.media-amazon.com/images/I/716iFTIqFOL._AC_SL1500_.jpg
B08MWNGLMG,0.6641515295061351,3.63E-4,"Siwdoy 2198597 Ice Maker Assembly with Harness Compatible with Whirlpool Refrigerators Replaces 2198598, 626663, AP3182733, PS869316, W10190960 and W10122502",Siwdoy,Ice Makers,Industrial & Scientific,,4.0,37,https://m.media-amazon.com/images/I/61-Gweu4jfL._SL1500_.jpg
B074FXZTYK,0.6643932431609888,3.63E-4,"2 Pack Eggs Dispenser Covered Egg Holder,34 Eggs, Clear by Rekukos",Rekukos,Egg Trays,Amazon Home,,4.6,139,https://m.media-amazon.com/images/I/51VA00o5fsL._AC_SL1001_.jpg
B0894VZ6YZ,0.6643607494662526,3.63E-4,Siwdoy Upgraded 18 PCS W10712395 Dishwasher Rack Adjuster Metal Kit with W10508950 Stop Track Compatible with Whirlpool Replace W10250159 W10350375 AP5957560 WPW10508950,Siwdoy,Baskets,Tools & Home Improvement,28.57,4.5,32,https://m.media-amazon.com/images/I/714vb85A0aL._AC_SL1500_.jpg
B07BHF6FQ9,0.6645130285263403,3.63E-4,"MyLifeUNIT Universal Front Load Washer Drain Hose, 6- Foot",Mylifeunit,Washer Parts & Accessories,Appliances,,4.1,165,https://m.media-amazon.com/images/I/71OguXtXTvL._AC_SL1000_.jpg
B09N3WFRSB,0.663826827307247,3.62E-4,"Cxgoods Carbon Activated Refrigerator Air Filter Replacement Compatible with Frigidaire and Electrolux 242047801, 242047804 (4 Pack)",Cxgoods,Water Filters,Appliances,9.86,4.7,36,https://m.media-amazon.com/images/I/61Mj1lUYzIL._AC_SL1500_.jpg
B07TF7TWZG,0.6634159380123814,3.62E-4,Upgraded 661570 & W10837240 Dryer Drum Belt and Idler Pulley -360 Days Warranty- Fit for Whirlpool Kenmore Maytag Dryers - Replaces 661570VP 661570V PS11726337 W10547290 AP5983729,Ami Parts,Replacement Parts,Industrial & Scientific,,4.6,190,https://m.media-amazon.com/images/I/71uJmgy4DmL._SL1500_.jpg
B09C1X3FSP,0.6637149105393545,3.62E-4,"Twin Tub Portable Mini Washing Machine 26lbs Capacity, Compact Washer(18lbs)&Spiner(8lbs)/Built-in Drain Pump/Semi-Automatic (White&Blue)",N \ A,Portable Washers,Appliances,,3.6,5,https://m.media-amazon.com/images/I/51I8C5-7bnL._AC_SL1307_.jpg
B07S5QNGYW,0.6635085502971483,3.62E-4,AMI PARTS Dryer Replacement Part Kit 3392519 Thermal Fuse 3387134 Cycling Thermostat,Ami Parts,Replacement Parts,Tools & Home Improvement,,4.2,72,https://m.media-amazon.com/images/I/71jYE48kCjL._AC_SL1500_.jpg
B08QRJCKS7,0.663983228946148,3.62E-4,"Flameer Reusable PP Coffee Capsule Pod with Slicone Lid for Bosch Tassimo Machine, Make Your Favorite Coffee - 60ml",Flameer,Reusable Filters,Amazon Home,15.48,3.3,56,https://m.media-amazon.com/images/I/61YoODKXHZL._AC_SL1500_.jpg
B08CNGTPNQ,0.6635910514988752,3.62E-4,"(4 Pack) EXP12001676 Range Surface Ceramic Receptacle kit Replace AP4009015, PS1570190, 12001676",Xpartco,Plug Receptacles,,,3.4,6,https://m.media-amazon.com/images/I/71-YNdOYlUL._AC_SL1500_.jpg
B07PJ6NHQF,0.6635029431209799,3.62E-4,"WE05X20431 Dryer Light Bulb - 120V 15W Dryer Drum Light Bulb Replace WE4M305 Fit for GE Kenmore Whirlpool Samsung Maytag Clothes Dryer, 2 Pack, 2700K",Belleone,Replacement Parts,Tools & Home Improvement,6.99,4.6,403,https://m.media-amazon.com/images/I/61i777S8ALL._AC_SL1500_.jpg
B00ISI5POC,0.6637273624632744,3.62E-4,10-12 Cup Permanent Basket-Style Coffee Filter & a set of 12 Water Filters designed to fit Mr. Coffee Coffeemakers,Schefs,Disposable Filters,Amazon Home,12.95,4.5,57,https://m.media-amazon.com/images/I/71q5W2U9BFS._AC_SL1500_.jpg
B00DM8M1OK,0.6637908829198327,3.62E-4,Whirlpool WP8539324 Top Mount,Whirlpool,Washer Parts & Accessories,Tools & Home Improvement,9.93,4.6,82,https://m.media-amazon.com/images/I/61jvsy6eDrL._AC_SL1233_.jpg
B017APKUSO,0.6639474076249011,3.62E-4,GE WR12X10152 Tail Handle Sxs White,Ge,Parts & Accessories,Tools & Home Improvement,,5.0,1,https://m.media-amazon.com/images/I/41D0llZjAEL._AC_SL1000_.jpg
B08XMVGQ1W,0.6635855258112758,3.62E-4,"Edgewater Parts W11130208, AP6262381 LED Light Module Compatible With Whirlpool Refrigerator (Fits Models: 106, 596, 7MF, JFX, MFT And More) (USA Seller)",Edgewater Parts,Parts & Accessories,Tools & Home Improvement,36.88,4.5,2,https://m.media-amazon.com/images/I/51cHSAOEF2L._AC_SL1000_.jpg
B01723LFDI,0.6635786563985254,3.62E-4,Humidifier Filter for Holmes HWF75PDQ-U HWF75 (3-Pack),Efp,Replacement Wicks,Amazon Home,28.99,4.3,100,https://m.media-amazon.com/images/I/51KufcxkMIL._AC_SL1000_.jpg
